genome_id	genome_name	taxon_id	kingdom	phylum	class	order	family	genus	species	taxon_lineage_ids	taxon_lineage_names
1532557.3	Achromobacter sp. RTa	1532557	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. RTa	131567;2;1224;28216;80840;506;222;2626865;1532557	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. RTa
2202897.3	Achromobacter sp. RW408	2202897	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. RW408	131567;2;1224;28216;80840;506;222;2626865;2202897	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. RW408
1736480.3	Achromobacter sp. Root170	1736480	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. Root170	131567;2;1224;28216;80840;506;222;2626865;1736480	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. Root170
1736564.3	Achromobacter sp. Root565	1736564	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. Root565	131567;2;1224;28216;80840;506;222;2626865;1736564	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. Root565
1736602.3	Achromobacter sp. Root83	1736602	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. Root83	131567;2;1224;28216;80840;506;222;2626865;1736602	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. Root83
1945909.3	Achromobacter sp. UBA1170	1945909	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA1170	131567;2;1224;28216;80840;506;222;1945909	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter sp. UBA1170
1945910.3	Achromobacter sp. UBA1582	1945910	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA1582	131567;2;1224;28216;80840;506;222;1945910	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter sp. UBA1582
1945911.3	Achromobacter sp. UBA2119	1945911	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA2119	131567;2;1224;28216;80840;506;222;2626865;1945911	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. UBA2119
1945912.3	Achromobacter sp. UBA4530	1945912	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA4530	131567;2;1224;28216;80840;506;222;2626865;1945912	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. UBA4530
1945913.3	Achromobacter sp. UBA5777	1945913	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA5777	131567;2;1224;28216;80840;506;222;2626865;1945913	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. UBA5777
1945914.3	Achromobacter sp. UBA5986	1945914	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA5986	131567;2;1224;28216;80840;506;222;2626865;1945914	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. UBA5986
1862319.3	Achromobacter sp. UMC46	1862319	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UMC46	131567;2;1224;28216;80840;506;222;2626865;1862319	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. UMC46
1862320.3	Achromobacter sp. UMC71	1862320	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UMC71	131567;2;1224;28216;80840;506;222;2626865;1862320	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. UMC71
134375.17	Achromobacter sp. strain 2789STDY5608606	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.21	Achromobacter sp. strain 2789STDY5608607	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.33	Achromobacter sp. strain 2789STDY5608608	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.26	Achromobacter sp. strain 2789STDY5608609	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.10	Achromobacter sp. strain 2789STDY5608611	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.16	Achromobacter sp. strain 2789STDY5608612	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.6	Achromobacter sp. strain 2789STDY5608614	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.14	Achromobacter sp. strain 2789STDY5608615	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.27	Achromobacter sp. strain 2789STDY5608616	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.7	Achromobacter sp. strain 2789STDY5608617	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.20	Achromobacter sp. strain 2789STDY5608618	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.23	Achromobacter sp. strain 2789STDY5608619	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.4	Achromobacter sp. strain 2789STDY5608620	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.32	Achromobacter sp. strain 2789STDY5608621	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.19	Achromobacter sp. strain 2789STDY5608622	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.28	Achromobacter sp. strain 2789STDY5608623	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.24	Achromobacter sp. strain 2789STDY5608624	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.31	Achromobacter sp. strain 2789STDY5608625	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.35	Achromobacter sp. strain 2789STDY5608628	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.22	Achromobacter sp. strain 2789STDY5608629	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.11	Achromobacter sp. strain 2789STDY5608630	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.15	Achromobacter sp. strain 2789STDY5608632	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.13	Achromobacter sp. strain 2789STDY5608633	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.8	Achromobacter sp. strain 2789STDY5608636	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.9	Achromobacter sp. strain 2789STDY5663426	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.34	Achromobacter sp. strain 2789STDY5663429	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.30	Achromobacter sp. strain 2789STDY5663443	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.25	Achromobacter sp. strain 2789STDY5663447	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.49	Achromobacter sp. strain 34	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.50	Achromobacter sp. strain 34	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.18	Achromobacter sp. strain ATCC13047	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.12	Achromobacter sp. strain ATCC31444	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.29	Achromobacter sp. strain ATCC35328	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.5	Achromobacter sp. strain ATCC8750	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.41	Achromobacter sp. strain BFMG1	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.52	Achromobacter sp. strain GV_Bin_7	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.53	Achromobacter sp. strain GV_Bin_8	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.57	Achromobacter sp. strain RGIG2230	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.51	Achromobacter sp. strain RQ_Bin_11	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.56	Achromobacter sp. strain SCN18_13_7_16_R4_B_68_29	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.45	Achromobacter sp. strain UBA10078	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
134375.46	Achromobacter sp. strain UBA12350	134375	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	131567;2;1224;28216;80840;506;222;2626865;134375	cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp.
